text_i,text_j,cor
Know how to get things done.,Make rash decisions.,0.18154980558996944
Rarely get irritated.,Make rash decisions.,-0.21716761426819828
Prefer to be alone.,Make rash decisions.,-0.013883416282417613
Do not like art.,Make rash decisions.,0.08151656603065317
Cheat to get ahead.,Make rash decisions.,0.2712210418308049
Often forget to put things back in their proper place.,Make rash decisions.,0.2362741219318607
Feel desperate.,Make rash decisions.,-0.2799212958179925
Wait for others to lead the way.,Make rash decisions.,0.09344279116063064
Seldom get emotional.,Make rash decisions.,-0.1309062815808739
Look down on others.,Make rash decisions.,0.16891118347797035
Break rules.,Make rash decisions.,0.34517495923502656
Stumble over my words.,Make rash decisions.,-0.19518973430588352
Like to take it easy.,Make rash decisions.,0.0882417262234664
Dislike changes.,Make rash decisions.,0.024333429170249398
Love a good fight.,Make rash decisions.,0.22633583693670228
Set high standards for myself and others.,Make rash decisions.,0.14439479306296446
Rarely overindulge.,Make rash decisions.,-0.22441777270776236
Act wild and crazy.,Make rash decisions.,-0.35424988372422034
Am not interested in abstract ideas.,Make rash decisions.,0.04100223212698123
Think highly of myself.,Make rash decisions.,-0.09647981639927589
Find it difficult to get down to work.,Make rash decisions.,0.2262345633940324
Remain calm under pressure.,Make rash decisions.,-0.1801700214423454
Look at the bright side of life.,Make rash decisions.,0.14586156773126938
Believe that too much tax money goes to support artists.,Make rash decisions.,0.040226661103364085
Tend to dislike soft-hearted people.,Make rash decisions.,0.09838083189407314
Like to act on a whim.,Make rash decisions.,0.42716825386474255
Am relaxed most of the time.,Make rash decisions.,-0.09333488844517851
Often feel uncomfortable around others.,Make rash decisions.,0.06791211837340631
Seldom daydream.,Make rash decisions.,-0.0799194141590974
Distrust people.,Make rash decisions.,0.13425864508765356
Misjudge situations.,Make rash decisions.,0.3393546319672899
Seldom get mad.,Make rash decisions.,-0.24487147765168252
Want to be left alone.,Make rash decisions.,0.043786750582425565
Do not like poetry.,Make rash decisions.,0.018059994932015596
Put people under pressure.,Make rash decisions.,0.1858622876899709
Leave a mess in my room.,Make rash decisions.,0.19339963734421345
Feel that my life lacks direction.,Make rash decisions.,-0.2525723966726982
Keep in the background.,Make rash decisions.,-0.00824144314848806
Am not easily affected by my emotions.,Make rash decisions.,-0.14912048638960182
Am indifferent to the feelings of others.,Make rash decisions.,0.15646106766361956
Break my promises.,Make rash decisions.,0.27235032244867796
Am not embarrassed easily.,Make rash decisions.,-0.008030701502885406
Like to take my time.,Make rash decisions.,-0.04310117112175453
Don't like the idea of change.,Make rash decisions.,0.03606021450063527
Yell at people.,Make rash decisions.,0.31964833523468666
Demand quality.,Make rash decisions.,0.0805796412043556
Easily resist temptations.,Make rash decisions.,-0.28470575550558797
Willing to try anything once.,Make rash decisions.,-0.1538542468079741
Avoid philosophical discussions.,Make rash decisions.,0.06312533701189871
Have a high opinion of myself.,Make rash decisions.,-0.09130507716271731
Waste my time.,Make rash decisions.,0.26789888257326466
Can handle complex problems.,Make rash decisions.,-0.1539181413875726
Laugh aloud.,Make rash decisions.,-0.017434645924432092
Believe laws should be strictly enforced.,Make rash decisions.,-0.13393129542199264
Believe in an eye for an eye.,Make rash decisions.,0.15141249123786218
Rush into things.,Make rash decisions.,0.6036116895009047
Am not easily disturbed by events.,Make rash decisions.,-0.07630748390019285
Avoid contacts with others.,Make rash decisions.,0.0629763336324983
Do not have a good imagination.,Make rash decisions.,-0.002804611653591546
Suspect hidden motives in others.,Make rash decisions.,0.1746028447978497
Don't understand things.,Make rash decisions.,0.22689502636371284
Am not easily annoyed.,Make rash decisions.,-0.21360995635636223
Don't like crowded events.,Make rash decisions.,-0.0917260573899858
Do not enjoy going to art museums.,Make rash decisions.,0.09300192963151228
Pretend to be concerned for others.,Make rash decisions.,0.17899921755832976
Leave my belongings around.,Make rash decisions.,0.22242181166368022
Seldom feel blue.,Make rash decisions.,-0.15084921577930488
Have little to say.,Make rash decisions.,-4.308172325638361e-5
Rarely notice my emotional reactions.,Make rash decisions.,0.07987092247689703
Make people feel uncomfortable.,Make rash decisions.,0.1839288421530806
Get others to do my duties.,Make rash decisions.,0.2573644049155241
Am comfortable in unfamiliar situations.,Make rash decisions.,-0.0016119075414590535
Like a leisurely lifestyle.,Make rash decisions.,0.09787177720758714
Am a creature of habit.,Make rash decisions.,-0.023868175229341208
Insult people.,Make rash decisions.,0.30245092895730175
Am not highly motivated to succeed.,Make rash decisions.,0.1648591578548898
Am able to control my cravings.,Make rash decisions.,-0.21265473480848626
Seek danger.,Make rash decisions.,-0.3131677369043768
Have difficulty understanding abstract ideas.,Make rash decisions.,0.11845926829950762
Know the answers to many questions.,Make rash decisions.,-0.07657157891082893
Need a push to get started.,Make rash decisions.,0.23440357388809285
Know how to cope.,Make rash decisions.,-0.2048318070464125
Amuse my friends.,Make rash decisions.,-0.049258279226408457
Believe that we coddle criminals too much.,Make rash decisions.,0.028236834141825644
Try not to think about the needy.,Make rash decisions.,0.11651773052318418
Do crazy things.,Make rash decisions.,0.38631053691751077
Don't worry about things that have already happened.,Make rash decisions.,-0.07119848494894196
Am not really interested in others.,Make rash decisions.,0.1227701738957142
Seldom get lost in thought.,Make rash decisions.,-0.039663485142637525
Am wary of others.,Make rash decisions.,0.09681295535852742
Have little to contribute.,Make rash decisions.,0.172068801869779
Keep my cool.,Make rash decisions.,-0.25565937742956935
Avoid crowds.,Make rash decisions.,-0.05734061189426313
Do not like concerts.,Make rash decisions.,-0.04443136228719008
Take advantage of others.,Make rash decisions.,0.2658606375529912
Am not bothered by messy people.,Make rash decisions.,0.07922991276548771
Feel comfortable with myself.,Make rash decisions.,-0.16846583852493993
Don't like to draw attention to myself.,Make rash decisions.,-0.11246218424911021
Experience very few emotional highs and lows.,Make rash decisions.,-0.16967074886296166
Turn my back on others.,Make rash decisions.,0.1914714606850285
Do the opposite of what is asked.,Make rash decisions.,0.3069908225649234
Am not bothered by difficult social situations.,Make rash decisions.,4.7288498114034705e-4
Let things proceed at their own pace.,Make rash decisions.,-0.03207249609524463
Dislike new foods.,Make rash decisions.,0.046432482228331455
Get back at others.,Make rash decisions.,0.28310414205767237
Do just enough work to get by.,Make rash decisions.,0.27226893645396255
Never spend more than I can afford.,Make rash decisions.,-0.2089630986706052
Would never go hang gliding or bungee jumping.,Make rash decisions.,-0.12207520118860217
Am not interested in theoretical discussions.,Make rash decisions.,0.08175858591848671
Boast about my virtues.,Make rash decisions.,0.1598549597492852
Have difficulty starting tasks.,Make rash decisions.,0.22003044813299164
Readily overcome setbacks.,Make rash decisions.,-0.14536299750077025
Am not easily amused.,Make rash decisions.,0.01619245035440407
Believe that we should be tough on crime.,Make rash decisions.,-0.0649395502169659
Believe people should fend for themselves.,Make rash decisions.,0.08594673233281297
Act without thinking.,Make rash decisions.,0.6193836711201348
Adapt easily to new situations.,Make rash decisions.,-0.03832423325205686
Keep others at a distance.,Make rash decisions.,0.0691785577485692
Have difficulty imagining things.,Make rash decisions.,0.02616146231103635
Believe that people are essentially evil.,Make rash decisions.,0.16222599553289796
Don't see the consequences of things.,Make rash decisions.,0.41856942598193625
Rarely complain.,Make rash decisions.,-0.18976973403592937
Seek quiet.,Make rash decisions.,-0.11142746692275654
Do not enjoy watching dance performances.,Make rash decisions.,0.06270794626162005
Obstruct others' plans.,Make rash decisions.,0.27143866187046956
Am not bothered by disorder.,Make rash decisions.,0.12962714651035906
Am very pleased with myself.,Make rash decisions.,-0.12723870578406063
Hold back my opinions.,Make rash decisions.,-0.04525319493193931
Don't understand people who get emotional.,Make rash decisions.,0.006065439560890101
Take no time for others.,Make rash decisions.,0.12378032701183382
Misrepresent the facts.,Make rash decisions.,0.3146636971215511
Am able to stand up for myself.,Make rash decisions.,-0.05287919104533448
React slowly.,Make rash decisions.,-0.04486155753031082
Am attached to conventional ways.,Make rash decisions.,-0.0346478146984023
Hold a grudge.,Make rash decisions.,0.20311697200542664
Put little time and effort into my work.,Make rash decisions.,0.2458418772347944
Never splurge.,Make rash decisions.,-0.15981314584481418
Dislike loud music.,Make rash decisions.,-0.16830488835375698
Avoid difficult reading material.,Make rash decisions.,0.10361602810708688
Make myself the center of attention.,Make rash decisions.,0.1968384232200353
Postpone decisions.,Make rash decisions.,0.18916014841613657
Am calm even in tense situations.,Make rash decisions.,-0.16826446200213138
Seldom joke around.,Make rash decisions.,-0.016795910258686608
Like to stand during the national anthem.,Make rash decisions.,-0.08079032879629999
Can't stand weak people.,Make rash decisions.,0.07719694445735209
Often make last-minute plans.,Make rash decisions.,0.31486024951922204
Worry about things.,Am not easily bothered by things.,0.3996528907145613
Make friends easily.,Am not easily bothered by things.,-0.11728070225078363
Have a vivid imagination.,Am not easily bothered by things.,-0.01814561339891576
Trust others.,Am not easily bothered by things.,-0.13350378702004384
Complete tasks successfully.,Am not easily bothered by things.,-0.10874763930503904
Get angry easily.,Am not easily bothered by things.,0.36559219438035667
Love large parties.,Am not easily bothered by things.,-0.07236617083274828
Believe in the importance of art.,Am not easily bothered by things.,-0.005826442333704186
Would never cheat on my taxes.,Am not easily bothered by things.,0.005815988199681243
Like order.,Am not easily bothered by things.,0.056237744107024035
Often feel blue.,Am not easily bothered by things.,0.32829094201146536
Take charge.,Am not easily bothered by things.,-0.08231611900162218
Experience my emotions intensely.,Am not easily bothered by things.,0.29727574723101347
Make people feel welcome.,Am not easily bothered by things.,-0.0729986969227129
Try to follow the rules.,Am not easily bothered by things.,0.020094854841409722
Am easily intimidated.,Am not easily bothered by things.,0.2652912469873873
Am always busy.,Am not easily bothered by things.,-0.008847617765719396
Prefer variety to routine.,Am not easily bothered by things.,-0.11655994716084081
Am easy to satisfy.,Am not easily bothered by things.,-0.1740727574731721
Go straight for the goal.,Am not easily bothered by things.,-0.1102428591934579
Often eat too much.,Am not easily bothered by things.,0.1076061775540938
Love excitement.,Am not easily bothered by things.,-0.07950337475566206
Like to solve complex problems.,Am not easily bothered by things.,-0.135435943900416
Dislike being the center of attention.,Am not easily bothered by things.,0.0140046114748122
Get chores done right away.,Am not easily bothered by things.,-0.04350594496817618
Panic easily.,Am not easily bothered by things.,0.4184571507909241
Radiate joy.,Am not easily bothered by things.,-0.12157812672317908
Tend to vote for liberal political candidates.,Am not easily bothered by things.,0.027921447309731035
Sympathize with the homeless.,Am not easily bothered by things.,0.06882089845579242
Avoid mistakes.,Am not easily bothered by things.,-0.04877771702568328
Fear for the worst.,Am not easily bothered by things.,0.3471014509581113
Warm up quickly to others.,Am not easily bothered by things.,-0.09733029346019274
Enjoy wild flights of fantasy.,Am not easily bothered by things.,-0.0013095968451401637
Believe that others have good intentions.,Am not easily bothered by things.,-0.11882696697049382
Excel in what I do.,Am not easily bothered by things.,-0.13807018390969536
Get irritated easily.,Am not easily bothered by things.,0.39129294034773277
Talk to a lot of different people at parties.,Am not easily bothered by things.,-0.09821925136865223
Like music.,Am not easily bothered by things.,0.011345535655425475
Stick to the rules.,Am not easily bothered by things.,0.02058436934962055
Like to tidy up.,Am not easily bothered by things.,0.024478585180537256
Dislike myself.,Am not easily bothered by things.,0.27952727635987457
Try to lead others.,Am not easily bothered by things.,-0.09269807541371461
Feel others' emotions.,Am not easily bothered by things.,0.08101186647534217
Anticipate the needs of others.,Am not easily bothered by things.,0.005234670598818286
Keep my promises.,Am not easily bothered by things.,-0.09577888369922039
Am afraid that I will do the wrong thing.,Am not easily bothered by things.,0.27832365465446834
Am always on the go.,Am not easily bothered by things.,-0.03021545631459414
Like to visit new places.,Am not easily bothered by things.,-0.07644292308108866
Can't stand confrontations.,Am not easily bothered by things.,0.11549758183878488
Work hard.,Am not easily bothered by things.,-0.049534518839696916
Don't know why I do some of the things I do.,Am not easily bothered by things.,0.18208697452011988
Seek adventure.,Am not easily bothered by things.,-0.1243134903982087
Love to read challenging material.,Am not easily bothered by things.,-0.07008534773236268
Dislike talking about myself.,Am not easily bothered by things.,-0.013406390393880545
Am always prepared.,Am not easily bothered by things.,-0.08163276712388955
Become overwhelmed by events.,Am not easily bothered by things.,0.35422913228041925
Have a lot of fun.,Am not easily bothered by things.,-0.18355396378107702
Believe that there is no absolute right or wrong.,Am not easily bothered by things.,-0.04626559834898912
Feel sympathy for those who are worse off than myself.,Am not easily bothered by things.,0.07514385774087082
Choose my words with care.,Am not easily bothered by things.,-0.09686180104998734
Am afraid of many things.,Am not easily bothered by things.,0.34859435797710697
Feel comfortable around people.,Am not easily bothered by things.,-0.18531102097856694
Love to daydream.,Am not easily bothered by things.,0.0512079550806791
Trust what people say.,Am not easily bothered by things.,-0.11473953447016781
Handle tasks smoothly.,Am not easily bothered by things.,-0.20149343759515684
Get upset easily.,Am not easily bothered by things.,0.4651954388674044
Enjoy being part of a group.,Am not easily bothered by things.,-0.06602508364186856
See beauty in things that others might not notice.,Am not easily bothered by things.,-0.013747667244266012
Use flattery to get ahead.,Am not easily bothered by things.,-0.01883752801656876
Want everything to be just right.,Am not easily bothered by things.,0.1628846305946114
Am often down in the dumps.,Am not easily bothered by things.,0.3451733241758533
Can talk others into doing things.,Am not easily bothered by things.,-0.08890088048855298
Am passionate about causes.,Am not easily bothered by things.,0.026339505017820047
Love to help others.,Am not easily bothered by things.,-0.0077224717239054675
Pay my bills on time.,Am not easily bothered by things.,-0.05382080121221081
Find it difficult to approach others.,Am not easily bothered by things.,0.1594166276239276
Do a lot in my spare time.,Am not easily bothered by things.,-0.1026719128449099
Interested in many things.,Am not easily bothered by things.,-0.1008107913897741
Hate to seem pushy.,Am not easily bothered by things.,0.011806784476522133
Turn plans into actions.,Am not easily bothered by things.,-0.14729251082091432
Do things I later regret.,Am not easily bothered by things.,0.2221795600381595
Love action.,Am not easily bothered by things.,-0.13083079977833098
Have a rich vocabulary.,Am not easily bothered by things.,-0.07116132262194688
Consider myself an average person.,Am not easily bothered by things.,0.0524345888260811
Start tasks right away.,Am not easily bothered by things.,-0.061277259348664556
Feel that I'm unable to deal with things.,Am not easily bothered by things.,0.3316977114632624
Express childlike joy.,Am not easily bothered by things.,-0.01837405852361698
Believe that criminals should receive help rather than punishment.,Am not easily bothered by things.,-0.0038064807529907267
Value cooperation over competition.,Am not easily bothered by things.,0.02502293332086991
Stick to my chosen path.,Am not easily bothered by things.,-0.05170002146643525
Get stressed out easily.,Am not easily bothered by things.,0.4958835965147383
Act comfortably with others.,Am not easily bothered by things.,-0.17998096949953205
Like to get lost in thought.,Am not easily bothered by things.,0.04318102518162969
Believe that people are basically moral.,Am not easily bothered by things.,-0.09332679609450432
Am sure of my ground.,Am not easily bothered by things.,-0.2192149839776515
Am often in a bad mood.,Am not easily bothered by things.,0.34124635401215153
Involve others in what I am doing.,Am not easily bothered by things.,-0.07938566540943061
Love flowers.,Am not easily bothered by things.,0.08606915850335504
Use others for my own ends.,Am not easily bothered by things.,-0.023350599137344854
Love order and regularity.,Am not easily bothered by things.,0.07468255365249965
Have a low opinion of myself.,Am not easily bothered by things.,0.28141922979912665
Seek to influence others.,Am not easily bothered by things.,-0.053335467598587975
Enjoy examining myself and my life.,Am not easily bothered by things.,-0.06645680672096037
Am concerned about others.,Am not easily bothered by things.,0.053079259868223046
Tell the truth.,Am not easily bothered by things.,-0.08704065833694115
Am afraid to draw attention to myself.,Am not easily bothered by things.,0.13377757304586418
Can manage many things at the same time.,Am not easily bothered by things.,-0.14259159089606038
Like to begin new things.,Am not easily bothered by things.,-0.13598234296811243
Have a sharp tongue.,Am not easily bothered by things.,-0.07324759183581024
Plunge into tasks with all my heart.,Am not easily bothered by things.,-0.034748630373435174
Go on binges.,Am not easily bothered by things.,0.1279600899420279
Enjoy being part of a loud crowd.,Am not easily bothered by things.,-0.053682636360692836
Can handle a lot of information.,Am not easily bothered by things.,-0.14989531755301777
Seldom toot my own horn.,Am not easily bothered by things.,-0.025926821036085915
Get to work at once.,Am not easily bothered by things.,-0.052011512238554956
Can't make up my mind.,Am not easily bothered by things.,0.22030095786279957
Laugh my way through life.,Am not easily bothered by things.,-0.1886271106127114
Believe in one true religion.,Am not easily bothered by things.,0.005470130761617431
Suffer from others' sorrows.,Am not easily bothered by things.,0.14762150131807242
Jump into things without thinking.,Am not easily bothered by things.,-0.12365517915081647
Get caught up in my problems.,Am not easily bothered by things.,0.39691151179116185
Cheer people up.,Am not easily bothered by things.,-0.08051218713309848
Indulge in my fantasies.,Am not easily bothered by things.,9.321814783831398e-4
Believe in human goodness.,Am not easily bothered by things.,-0.07607886915733825
Come up with good solutions.,Am not easily bothered by things.,-0.15762283347935876
Lose my temper.,Am not easily bothered by things.,0.35628956211525126
Love surprise parties.,Am not easily bothered by things.,-0.04576992930307413
Enjoy the beauty of nature.,Am not easily bothered by things.,-0.03739960794054472
Know how to get around the rules.,Am not easily bothered by things.,0.08322344895375364
Do things according to a plan.,Am not easily bothered by things.,-0.0018343406283444304
Have frequent mood swings.,Am not easily bothered by things.,0.3925718434719781
Take control of things.,Am not easily bothered by things.,-0.07618240009663105
Try to understand myself.,Am not easily bothered by things.,0.00718558739239306
Have a good word for everyone.,Am not easily bothered by things.,-0.14193572500372026
Listen to my conscience.,Am not easily bothered by things.,-0.05426780053125011
Only feel comfortable with friends.,Am not easily bothered by things.,0.15233550997269546
React quickly.,Am not easily bothered by things.,-0.012024096677214841
Prefer to stick with things that I know.,Am not easily bothered by things.,-0.16570098843873818
Contradict others.,Am not easily bothered by things.,-0.07115723750528301
Do more than what's expected of me.,Am not easily bothered by things.,-0.0500389054297506
Love to eat.,Am not easily bothered by things.,0.045416691358066905
Enjoy being reckless.,Am not easily bothered by things.,-0.045487461580935036
Enjoy thinking about things.,Am not easily bothered by things.,-0.03302381495310863
Believe that I am better than others.,Am not easily bothered by things.,0.038466678165824844
Carry out my plans.,Am not easily bothered by things.,-0.1277443522379824
Get overwhelmed by emotions.,Am not easily bothered by things.,0.4344537897639332
Love life.,Am not easily bothered by things.,-0.21933205167791567
Tend to vote for conservative political candidates.,Am not easily bothered by things.,0.04000624206434255
Am not interested in other people's problems.,Am not easily bothered by things.,0.0758484244072393
Make rash decisions.,Am not easily bothered by things.,-0.1192111947283808
Am not easily bothered by things.,Am not easily bothered by things.,1
Am hard to get to know.,Am not easily bothered by things.,-0.01832772335795801
Spend time reflecting on things.,Am not easily bothered by things.,0.04606481373362277
Think that all will be well.,Am not easily bothered by things.,-0.269060638868916
Know how to get things done.,Am not easily bothered by things.,-0.16454804194662012
Rarely get irritated.,Am not easily bothered by things.,0.45376937744202067
Prefer to be alone.,Am not easily bothered by things.,-0.05725934497475335
Do not like art.,Am not easily bothered by things.,0.004781668184005531
Cheat to get ahead.,Am not easily bothered by things.,-0.016566073214262473
Often forget to put things back in their proper place.,Am not easily bothered by things.,-0.03279581133789748
Feel desperate.,Am not easily bothered by things.,0.29541639684185045
Wait for others to lead the way.,Am not easily bothered by things.,-0.14169307821997074
Seldom get emotional.,Am not easily bothered by things.,0.3523359342948061
Look down on others.,Am not easily bothered by things.,-0.061910583496325895
Break rules.,Am not easily bothered by things.,0.020871269772915542
Stumble over my words.,Am not easily bothered by things.,0.12965801350026263
Like to take it easy.,Am not easily bothered by things.,0.06313859868870851
Dislike changes.,Am not easily bothered by things.,-0.18968014990532286
Love a good fight.,Am not easily bothered by things.,0.03321789142236366
Set high standards for myself and others.,Am not easily bothered by things.,-7.521753019407076e-4
Rarely overindulge.,Am not easily bothered by things.,0.1315238842223256
Act wild and crazy.,Am not easily bothered by things.,-0.022493082381903513
Am not interested in abstract ideas.,Am not easily bothered by things.,-0.04739431516766006
Think highly of myself.,Am not easily bothered by things.,0.19238732304168013
Find it difficult to get down to work.,Am not easily bothered by things.,-0.09770524910412486
Remain calm under pressure.,Am not easily bothered by things.,0.3709722698596805
Look at the bright side of life.,Am not easily bothered by things.,-0.30674324342803194
Believe that too much tax money goes to support artists.,Am not easily bothered by things.,0.021502099676087173
Tend to dislike soft-hearted people.,Am not easily bothered by things.,0.049916778872170865
Like to act on a whim.,Am not easily bothered by things.,0.03342876141556052
Am relaxed most of the time.,Am not easily bothered by things.,0.40399228985670754
Often feel uncomfortable around others.,Am not easily bothered by things.,-0.1774080101364662
Seldom daydream.,Am not easily bothered by things.,0.04322308276523289
Distrust people.,Am not easily bothered by things.,-0.16324340655321629
Misjudge situations.,Am not easily bothered by things.,-0.2335300280431398
Seldom get mad.,Am not easily bothered by things.,0.3750235166323629
Want to be left alone.,Am not easily bothered by things.,-0.11372154775196956
Do not like poetry.,Am not easily bothered by things.,0.02572270089034697
Put people under pressure.,Am not easily bothered by things.,-0.04918378642306844
Leave a mess in my room.,Am not easily bothered by things.,-0.03418874769861437
Feel that my life lacks direction.,Am not easily bothered by things.,0.17565645974799174
Keep in the background.,Am not easily bothered by things.,-0.10063172376556469
Am not easily affected by my emotions.,Am not easily bothered by things.,0.3904387254179568
Am indifferent to the feelings of others.,Am not easily bothered by things.,0.07928910783022855
Break my promises.,Am not easily bothered by things.,-0.09356290481235285
Am not embarrassed easily.,Am not easily bothered by things.,0.26483788290189564
Like to take my time.,Am not easily bothered by things.,0.03580937231187919
Don't like the idea of change.,Am not easily bothered by things.,-0.19450577915130307
Yell at people.,Am not easily bothered by things.,-0.23260285632390976
Demand quality.,Am not easily bothered by things.,0.008056093987863276
Easily resist temptations.,Am not easily bothered by things.,0.15543550838620995
Willing to try anything once.,Am not easily bothered by things.,-0.10613599335869497
Avoid philosophical discussions.,Am not easily bothered by things.,-0.06630105097445504
Have a high opinion of myself.,Am not easily bothered by things.,0.19348456248783907
Waste my time.,Am not easily bothered by things.,-0.109310836396734
Can handle complex problems.,Am not easily bothered by things.,0.18064879952512017
Laugh aloud.,Am not easily bothered by things.,-0.05484385009349665
Believe laws should be strictly enforced.,Am not easily bothered by things.,-0.015805582112899726
Believe in an eye for an eye.,Am not easily bothered by things.,-0.029418770004024746
Rush into things.,Am not easily bothered by things.,-0.11929651668966422
Am not easily disturbed by events.,Am not easily bothered by things.,0.4061703947642645
Avoid contacts with others.,Am not easily bothered by things.,-0.12224138861668499
Do not have a good imagination.,Am not easily bothered by things.,-0.0391036642043845
Suspect hidden motives in others.,Am not easily bothered by things.,-0.14862549370488293
Don't understand things.,Am not easily bothered by things.,-0.19040062453298282
Am not easily annoyed.,Am not easily bothered by things.,0.42176942838927256
Don't like crowded events.,Am not easily bothered by things.,-0.1068404317138962
Do not enjoy going to art museums.,Am not easily bothered by things.,-0.015128450927727275
Pretend to be concerned for others.,Am not easily bothered by things.,-0.009821640890727562
Leave my belongings around.,Am not easily bothered by things.,-0.044316371273642685
Seldom feel blue.,Am not easily bothered by things.,0.29969259616066
Have little to say.,Am not easily bothered by things.,-0.006019367808318939
Rarely notice my emotional reactions.,Am not easily bothered by things.,0.15588667658878191
Make people feel uncomfortable.,Am not easily bothered by things.,-0.08414644121582315
Get others to do my duties.,Am not easily bothered by things.,-0.021588270393969107
Am comfortable in unfamiliar situations.,Am not easily bothered by things.,0.19481877314664262
Like a leisurely lifestyle.,Am not easily bothered by things.,0.03847738863399272
Am a creature of habit.,Am not easily bothered by things.,-0.11768098606147713
Insult people.,Am not easily bothered by things.,-0.09433348284916197
Am not highly motivated to succeed.,Am not easily bothered by things.,-0.06311175235949867
Am able to control my cravings.,Am not easily bothered by things.,0.18217826512963867
Seek danger.,Am not easily bothered by things.,-0.10051439286467234
Have difficulty understanding abstract ideas.,Am not easily bothered by things.,-0.11189379695179143
Know the answers to many questions.,Am not easily bothered by things.,0.11859386885733733
Need a push to get started.,Am not easily bothered by things.,-0.11433191328754026
Know how to cope.,Am not easily bothered by things.,0.3323186184169306
Amuse my friends.,Am not easily bothered by things.,-0.08074354493756289
Believe that we coddle criminals too much.,Am not easily bothered by things.,0.007191660611856737
Try not to think about the needy.,Am not easily bothered by things.,0.013048876907255022
Do crazy things.,Am not easily bothered by things.,0.040637705779599076
Don't worry about things that have already happened.,Am not easily bothered by things.,0.3794658910081527
Am not really interested in others.,Am not easily bothered by things.,0.0250967746516356
Seldom get lost in thought.,Am not easily bothered by things.,0.055324632951583415
Am wary of others.,Am not easily bothered by things.,-0.13541821820096794
Have little to contribute.,Am not easily bothered by things.,-0.12951072065968355
Keep my cool.,Am not easily bothered by things.,0.39688736777611905
Avoid crowds.,Am not easily bothered by things.,-0.11288068269461184
Do not like concerts.,Am not easily bothered by things.,-0.032442870972257634
Take advantage of others.,Am not easily bothered by things.,-0.021561907939883693
Am not bothered by messy people.,Am not easily bothered by things.,0.10615685770686017
Feel comfortable with myself.,Am not easily bothered by things.,0.29730991144640134
Don't like to draw attention to myself.,Am not easily bothered by things.,-0.057461677890663136
Experience very few emotional highs and lows.,Am not easily bothered by things.,0.31818974024686547
Turn my back on others.,Am not easily bothered by things.,-0.05300936182317861
Do the opposite of what is asked.,Am not easily bothered by things.,-0.038628981031234064
Am not bothered by difficult social situations.,Am not easily bothered by things.,0.2533856516141695
Let things proceed at their own pace.,Am not easily bothered by things.,0.1841005491304297
Dislike new foods.,Am not easily bothered by things.,-0.08222361706164036
Get back at others.,Am not easily bothered by things.,-0.09226881653472578
Do just enough work to get by.,Am not easily bothered by things.,-0.0456305149346277
Never spend more than I can afford.,Am not easily bothered by things.,0.10614280400899592
Would never go hang gliding or bungee jumping.,Am not easily bothered by things.,-0.12240383954067649
Am not interested in theoretical discussions.,Am not easily bothered by things.,-0.06831782134637379
Boast about my virtues.,Am not easily bothered by things.,-0.022859188609819742
Have difficulty starting tasks.,Am not easily bothered by things.,-0.11525320833974688
Readily overcome setbacks.,Am not easily bothered by things.,0.2435881058462008
Am not easily amused.,Am not easily bothered by things.,-0.04451991610867906
Believe that we should be tough on crime.,Am not easily bothered by things.,-0.002626571214900972
Believe people should fend for themselves.,Am not easily bothered by things.,0.05812642183773423
Act without thinking.,Am not easily bothered by things.,-0.12424228791363781
Adapt easily to new situations.,Am not easily bothered by things.,0.285532010172488
Keep others at a distance.,Am not easily bothered by things.,-0.10753477831894837
Have difficulty imagining things.,Am not easily bothered by things.,-0.054532587035274145
Believe that people are essentially evil.,Am not easily bothered by things.,-0.07766416413791345
Don't see the consequences of things.,Am not easily bothered by things.,-0.07019812442541255
Rarely complain.,Am not easily bothered by things.,0.3229955568185605
Seek quiet.,Am not easily bothered by things.,-0.07051278754815483
Do not enjoy watching dance performances.,Am not easily bothered by things.,0.04045484605033595
Obstruct others' plans.,Am not easily bothered by things.,-0.04479198987623431
Am not bothered by disorder.,Am not easily bothered by things.,0.15442782159274143
Am very pleased with myself.,Am not easily bothered by things.,0.26470696445696396
Hold back my opinions.,Am not easily bothered by things.,-0.010781915649282565
Don't understand people who get emotional.,Am not easily bothered by things.,0.19782091540681118
Take no time for others.,Am not easily bothered by things.,0.0030901932201040402
Misrepresent the facts.,Am not easily bothered by things.,-0.10072468469655313
Am able to stand up for myself.,Am not easily bothered by things.,0.1846074847284904
React slowly.,Am not easily bothered by things.,-0.04751383271982027
Am attached to conventional ways.,Am not easily bothered by things.,-0.09883460199388976
Hold a grudge.,Am not easily bothered by things.,-0.24079689186502537
Put little time and effort into my work.,Am not easily bothered by things.,-0.0394619243245235
Never splurge.,Am not easily bothered by things.,0.08143204022868025
Dislike loud music.,Am not easily bothered by things.,-0.026490431451660214
Avoid difficult reading material.,Am not easily bothered by things.,-0.07093092057862566
Make myself the center of attention.,Am not easily bothered by things.,0.02112424579442573
Postpone decisions.,Am not easily bothered by things.,-0.14202873569217983
Am calm even in tense situations.,Am not easily bothered by things.,0.39627172727284865
Seldom joke around.,Am not easily bothered by things.,-0.04971753396247854
Like to stand during the national anthem.,Am not easily bothered by things.,0.05009055753784718
Can't stand weak people.,Am not easily bothered by things.,0.02099437596653816
Often make last-minute plans.,Am not easily bothered by things.,0.033241325300850035
Worry about things.,Am hard to get to know.,-0.052050965076840205
Make friends easily.,Am hard to get to know.,0.48901302347995024
